actual,proposed
0.0,0.184688538312912
0.0,0.18450011312961578
0.0,0.18402782082557678
0.0,0.18388013541698456
0.0,0.1836140751838684
0.0,0.18343108892440796
0.0,0.18332399427890778
0.0,0.18323495984077454
0.0,0.18319930136203766
0.0,0.18316902220249176
0.0,0.1831357777118683
0.0,0.1831042319536209
0.0,0.1829657405614853
0.0,0.18325728178024292
0.0,0.18333321809768677
0.0,0.18342094123363495
0.0,0.18372033536434174
0.0,0.18378718197345734
0.0,0.18387794494628906
0.0,0.18393830955028534
0.0,0.183984637260437
0.0,0.18400366604328156
0.0,0.18404065072536469
0.0,0.18400879204273224
0.0,0.18397822976112366
0.0,0.1840188056230545
0.0,0.18402154743671417
0.0,0.1839708387851715
0.0,0.18393611907958984
0.0,0.18391945958137512
0.0,0.18390177190303802
0.0,0.18381543457508087
0.0,0.18370068073272705
0.0,0.18357615172863007
0.0,0.18351566791534424
0.0,0.18342381715774536
0.0,0.18338143825531006
0.0,0.18335245549678802
0.0,0.18328702449798584
0.0,0.18321514129638672
0.0,0.18313510715961456
0.0,0.1830620914697647
0.0,0.18297579884529114
0.0,0.182760551571846
0.0,0.18267594277858734
0.0,0.18261824548244476
0.0,0.18233057856559753
0.0,0.18225006759166718
0.0,0.18221376836299896
0.0,0.18219108879566193
0.0,0.18219269812107086
0.0,0.18220067024230957
0.0,0.18223415315151215
0.0,0.1822551190853119
0.0,0.1822696477174759
0.0,0.18228134512901306
0.0,0.18225975334644318
0.0,0.18229247629642487
0.0,0.18228982388973236
0.0,0.18225207924842834
0.0,0.18218062818050385
0.0,0.18213523924350739
0.0,0.18210308253765106
0.0,0.1820811629295349
0.0,0.18207432329654694
0.0,0.18201707303524017
0.0,0.181954026222229
0.0,0.18193599581718445
0.0,0.18194183707237244
0.0,0.18200616538524628
0.0,0.18208639323711395
0.0,0.18246105313301086
0.0,0.18263405561447144
0.0,0.18279720842838287
0.0,0.1829073280096054
0.0,0.18300937116146088
0.0,0.18310663104057312
0.0,0.18319712579250336
0.0,0.1832810938358307
0.0,0.18335871398448944
0.0,0.18342885375022888
0.0,0.18349626660346985
0.0,0.18359127640724182
0.0,0.18367843329906464
0.0,0.18376050889492035
0.0,0.1838395893573761
0.0,0.18391220271587372
0.0,0.18393343687057495
0.0,0.18397770822048187
0.0,0.18405546247959137
0.0,0.1841433048248291
0.0,0.18415670096874237
0.0,0.18448786437511444
0.0,0.1847074329853058
0.0,0.18494723737239838
0.0,0.18515215814113617
0.0,0.185311421751976
0.0,0.18545407056808472
0.0,0.18557190895080566
0.0,0.18564632534980774
0.0,0.18568840622901917
0.0,0.18575669825077057
0.0,0.1858191192150116
0.0,0.18587733805179596
0.0,0.18596398830413818
0.0,0.1860777586698532
0.0,0.18614788353443146
0.0,0.1862221211194992
0.0,0.18629227578639984
0.0,0.18632455170154572
0.0,0.18632039427757263
0.0,0.1863468438386917
0.0,0.1864623874425888
0.0,0.18654784560203552
0.0,0.18662726879119873
0.0,0.18670141696929932
0.0,0.18680274486541748
0.0,0.18693166971206665
0.0,0.18708796799182892
0.0,0.18720270693302155
0.0,0.18734760582447052
0.0,0.18751192092895508
0.0,0.1877128630876541
0.017591111361980438,0.18793189525604248
0.017002485692501068,0.18814177811145782
0.020795533433556557,0.18837757408618927
0.020190926268696785,0.18860532343387604
0.015250969678163528,0.18879127502441406
0.014753203839063644,0.18896840512752533
0.01427458319813013,0.18914148211479187
0.013814371079206467,0.18930667638778687
0.017730891704559326,0.18949700891971588
0.017245011404156685,0.1896810084581375
0.021137278527021408,0.18989033997058868
0.024987535551190376,0.19012467563152313
0.024438796564936638,0.1903500109910965
0.028271101415157318,0.19059982895851135
0.032064925879240036,0.19087344408035278
0.03582180663943291,0.19116902351379395
0.03954359516501427,0.19148796796798706
0.04323207214474678,0.19182761013507843
0.03817087411880493,0.19212335348129272
0.03320049121975899,0.19237783551216125
0.028317000716924667,0.19259096682071686
0.027875667437911034,0.19279739260673523
0.031812477856874466,0.19302894175052643
0.035707276314496994,0.19328513741493225
0.03084404021501541,0.19350066781044006
0.026063576340675354,0.19367702305316925
0.021362274885177612,0.19381527602672577
0.016737036406993866,0.19391688704490662
0.003465705318376422,0.1939184069633484
0.0,0.19382312893867493
0.0,0.19373075664043427
0.0005982633447274566,0.19373813271522522
0.0005782445659860969,0.19374534487724304
0.0,0.19371993839740753
0.0,0.19369526207447052
0.0,0.19367139041423798
0.0,0.19364815950393677
0.0,0.1935611069202423
0.0,0.19347672164440155
0.0,0.19336257874965668
0.0,0.19318780303001404
0.0,0.192953422665596
0.0,0.19266237318515778
0.0,0.192347913980484
0.0,0.19197803735733032
0.0,0.1910824030637741
0.0,0.19062387943267822
0.0,0.1901785284280777
0.0,0.18974654376506805
0.0,0.18932828307151794
0.0,0.18891486525535583
0.0,0.18852677941322327
0.0,0.18811054527759552
0.0,0.1877071112394333
0.0,0.1873488426208496
0.0,0.18703067302703857
0.0,0.18672293424606323
0.0,0.18642203509807587
0.0,0.1861322969198227
0.0,0.1858789622783661
0.0,0.18559499084949493
0.0,0.18533597886562347
0.0,0.1850709468126297
0.0,0.18471913039684296
0.0,0.1842774748802185
0.0,0.18378719687461853
0.0,0.18324162065982819
0.0,0.1826474815607071
0.0,0.18203972280025482
0.0,0.18141856789588928
0.0,0.18078191578388214
0.0,0.1801334023475647
0.0,0.17956407368183136
0.0,0.17907370626926422
0.0,0.17862893640995026
0.0,0.17822542786598206
0.0,0.1778087466955185
0.0,0.17713873088359833
0.0,0.17694687843322754
0.0,0.17677882313728333
0.0,0.17656661570072174
0.0,0.17634685337543488
0.0,0.176064133644104
0.0,0.17575041949748993
0.0,0.17540885508060455
0.0,0.17505033314228058
0.0,0.17468363046646118
0.0,0.17434750497341156
0.0,0.17403139173984528
0.0,0.17369408905506134
0.0,0.1733320653438568
0.0,0.17295648157596588
0.0,0.1723327785730362
0.0,0.17206068336963654
0.0,0.17176398634910583
0.0,0.17151668667793274
0.0,0.17118045687675476
0.0,0.17068429291248322
0.0,0.17044109106063843
0.0,0.17020399868488312
0.0,0.17000456154346466
0.0,0.1699245721101761
0.0,0.16984771192073822
0.0,0.16961799561977386
0.0,0.1695946753025055
0.0,0.1695970594882965
0.0,0.16963933408260345
0.0,0.16970013082027435
0.0,0.17014577984809875
0.0,0.17037230730056763
0.0,0.17061211168766022
0.0,0.17116345465183258
0.0,0.17144137620925903
0.0,0.17168815433979034
0.0,0.17183691263198853
0.0,0.17246025800704956
0.0,0.1728183627128601
0.034961674362421036,0.17325259745121002
0.04562324658036232,0.17421342432498932
0.04872462898492813,0.17474833130836487
0.051815640181303024,0.17527616024017334
0.049311064183712006,0.17627304792404175
0.06121083348989487,0.17683614790439606
0.06861744821071625,0.1774379462003708
0.0672394409775734,0.17803776264190674
0.057201024144887924,0.1785433441400528
0.04733807221055031,0.17896366119384766
0.032348163425922394,0.17966264486312866
0.026584412902593613,0.18020012974739075
0.030343642458319664,0.180435448884964
0.02909686230123043,0.18068116903305054
0.028511110693216324,0.18117716908454895
0.03230782970786095,0.18141217529773712
0.04042646661400795,0.1816670149564743
0.0433635413646698,0.18200549483299255
0.04266795888543129,0.18266184628009796
0.046361152082681656,0.18297097086906433
0.05438121780753136,0.18336383998394012
0.053593069314956665,0.18374797701835632
0.052839506417512894,0.1841185837984085
0.043401509523391724,0.1844118982553482
0.04659029096364975,0.18472795188426971
0.041655588895082474,0.1853295862674713
0.036807265132665634,0.185584157705307
0.03640059754252434,0.18579861521720886
0.03165353089570999,0.1859733909368515
0.03134380280971527,0.18614351749420166
0.03540758043527603,0.18630659580230713
0.04378392547369003,0.18649867177009583
0.04769621789455414,0.18678298592567444
0.05156951770186424,0.1870868057012558
0.0554053820669651,0.187416210770607
0.05920568108558655,0.18776708841323853
0.06297221034765244,0.18810684978961945
0.06670669466257095,0.18846973776817322
0.0616927295923233,0.1888515204191208
0.05677075311541557,0.18916498124599457
0.060654863715171814,0.18945930898189545
0.05578434467315674,0.18975582718849182
0.055358897894620895,0.19003716111183167
0.0549553744494915,0.19030682742595673
0.06329099088907242,0.1905682384967804
0.05408996343612671,0.19089023768901825
0.05375276505947113,0.19114834070205688
0.0534340925514698,0.1913868486881256
0.05749226361513138,0.19161756336688995
0.052789106965065,0.19187651574611664
0.04816555976867676,0.19209930300712585
0.04797716066241264,0.19228650629520416
0.04780113697052002,0.1924644261598587
0.04327797889709473,0.1926109343767166
0.034467991441488266,0.19274969398975372
0.030145686119794846,0.19281993806362152
0.030245235189795494,0.19286184012889862
0.025985341519117355,0.19287008047103882
0.021785443648695946,0.19287602603435516
0.013283771462738514,0.192853182554245
0.0052782511338591576,0.1926550269126892
0.0,0.19251461327075958
0.0,0.19228023290634155
0.0,0.1920284628868103
0.0,0.1918114572763443
0.0,0.19160576164722443
0.0,0.19134390354156494
0.0,0.19105938076972961
0.0,0.19078399240970612
0.0,0.19052156805992126
0.0,0.19019919633865356
0.0,0.18985815346240997
0.0,0.18956002593040466
0.0,0.18912272155284882
0.0,0.18897907435894012
0.0,0.18887366354465485
0.0,0.18873900175094604
0.0,0.18864120543003082
0.0,0.18857958912849426
0.0,0.18852056562900543
0.0,0.18849579989910126
0.00434583704918623,0.18847234547138214
0.004371361341327429,0.1884823739528656
3.77257056243252e-05,0.18849220871925354
0.00012338938540779054,0.18846985697746277
0.004565218463540077,0.1884484887123108
0.0045848689042031765,0.18846119940280914
0.004604618065059185,0.18847252428531647
0.008983494713902473,0.18848459422588348
0.00022497728059533983,0.1885288655757904
0.0,0.18850773572921753
0.0,0.18845537304878235
0.0006255486514419317,0.1884041577577591
0.0006953190895728767,0.1883879005908966
0.005121865775436163,0.18837237358093262
0.013844513334333897,0.18838992714881897
0.026806458830833435,0.18847182393074036
0.03959300369024277,0.18864810466766357
0.0522129125893116,0.1889159381389618
0.055955447256565094,0.18927250802516937
0.068384550511837,0.18965066969394684
0.07194569706916809,0.19011320173740387
0.07548440247774124,0.1905944049358368
0.07900197058916092,0.19109328091144562
0.08685865998268127,0.19161315262317657
0.09027684479951859,0.19217327237129211
0.10239865630865097,0.19275341928005219
0.10566780716180801,0.19341309368610382
0.10457056760787964,0.19408467411994934
0.10788610577583313,0.19473674893379211
0.11555157601833344,0.19540095329284668
0.1177254244685173,0.19680243730545044
0.12101320922374725,0.19750046730041504
0.1199360117316246,0.19821296632289886
0.1189139261841774,0.19890540838241577
0.11794482916593552,0.19957828521728516
0.11266764253377914,0.200231671333313
0.11109444499015808,0.20142333209514618
0.11037267744541168,0.2019938975572586
0.1053328812122345,0.2025468498468399
0.1003929004073143,0.20305530726909637
0.09990750998258591,0.20351868867874146
0.09073549509048462,0.2039705216884613
0.08607277274131775,0.2043468952178955
0.09021172672510147,0.20468032360076904
0.08995082974433899,0.20503956079483032
0.0897115096449852,0.20539279282093048
0.08949293196201324,0.20573553442955017
0.084935262799263,0.2060716301202774
0.0804571658372879,0.2063799500465393
0.076055146753788,0.20662705600261688
0.07172585278749466,0.20685026049613953
0.05874837189912796,0.20703816413879395
0.04595768824219704,0.2071240395307541
0.028987040743231773,0.20711474120616913
0.004385244566947222,0.2067543864250183
0.0,0.20644642412662506
0.0,0.20602324604988098
0.0,0.20493878424167633
0.0,0.20428013801574707
0.0,0.2035502791404724
0.0,0.20278170704841614
0.0,0.20191223919391632
0.0,0.20100833475589752
0.0,0.20010308921337128
0.0,0.19916391372680664
0.0,0.19819268584251404
0.0,0.19725337624549866
0.0,0.19631415605545044
0.0,0.195405513048172
0.0,0.194496288895607
0.0,0.1927630752325058
0.0,0.19193853437900543
0.0,0.1910761594772339
0.0,0.1902090311050415
0.0,0.18936917185783386
0.0,0.18852499127388
0.0,0.1877383291721344
0.0,0.18697622418403625
0.0,0.1862032264471054
0.0,0.18545740842819214
0.0,0.18476787209510803
0.0,0.18412558734416962
0.0,0.18360579013824463
0.0,0.18316057324409485
0.0,0.1826983243227005
0.0,0.18224750459194183
0.0,0.18174616992473602
0.0,0.1812247633934021
0.0,0.18078458309173584
0.0,0.18038862943649292
0.0,0.1800665557384491
0.0,0.17978709936141968
0.0,0.17957627773284912
0.0,0.17940455675125122
0.0,0.179296612739563
0.0,0.17922364175319672
0.0,0.1791832447052002
0.0,0.17917849123477936
0.0,0.17913836240768433
0.0,0.17915761470794678
0.0,0.1792067289352417
0.0,0.17921949923038483
0.0,0.17926616966724396
0.0,0.17933881282806396
0.0,0.1794697344303131
0.0,0.17959628999233246
0.03229960799217224,0.18004602193832397
0.040107447654008865,0.18041294813156128
0.051174573600292206,0.18124575912952423
0.054438818246126175,0.18172653019428253
0.057687774300575256,0.18222041428089142
0.06092207878828049,0.18272794783115387
0.06850249320268631,0.1832493245601654
0.08472823351621628,0.18381819128990173
0.09204565733671188,0.18449635803699493
0.09930337220430374,0.18521501123905182
0.11371111869812012,0.18674148619174957
0.12619176506996155,0.1885456144809723
0.12454888224601746,0.1903274655342102
0.12733981013298035,0.19118115305900574
0.13014298677444458,0.19204342365264893
0.13295802474021912,0.19290770590305328
0.12560679018497467,0.19461850821971893
0.11991753429174423,0.1954013854265213
0.11435303092002869,0.19613707065582275
0.10787437111139297,0.19746433198451996
0.09823545813560486,0.19806596636772156
0.08876428008079529,0.19858233630657196
0.07945390045642853,0.19902707636356354
0.0790146067738533,0.1994040310382843
0.06552409380674362,0.19974935054779053
0.05223998799920082,0.19999755918979645
0.043511372059583664,0.20014125108718872
0.034910351037979126,0.20022712647914886
0.030790193006396294,0.20024219155311584
0.0011017514625564218,0.1999722272157669
0.0,0.199728325009346
0.0,0.19946375489234924
0.0,0.19908221065998077
0.0,0.1987007111310959
0.0,0.19815951585769653
0.0,0.1975468546152115
0.0,0.19620412588119507
0.0,0.19552534818649292
0.0,0.1948777139186859
0.0,0.19421394169330597
0.0,0.19354116916656494
0.0,0.19210587441921234
0.0,0.19130972027778625
0.0,0.190507173538208
0.0,0.18968911468982697
0.0,0.18822146952152252
0.0,0.18679964542388916
0.0,0.18610398471355438
0.0,0.18543389439582825
0.0,0.18481385707855225
0.0,0.18421663343906403
0.0,0.1836693435907364
0.0,0.1831994503736496
0.0,0.18277956545352936
0.0,0.18240408599376678
0.0,0.18199647963047028
0.0,0.18123990297317505
0.0,0.180898055434227
0.0,0.18060658872127533
0.0,0.18035416305065155
0.0,0.18010523915290833
0.0,0.17988400161266327
0.0,0.1797020137310028
0.0,0.17950774729251862
0.0,0.1794748604297638
0.0,0.17946448922157288
0.0,0.17949151992797852
0.0,0.17947952449321747
0.0,0.1794663667678833
0.0,0.1794813871383667
0.0,0.17949745059013367
0.0,0.17954270541667938
0.0,0.17958319187164307
0.0,0.17968037724494934
0.0,0.17984701693058014
0.0,0.18006648123264313
0.025617700070142746,0.1803084909915924
0.03356402739882469,0.18060611188411713
0.041419316083192825,0.1809564232826233
0.049188654869794846,0.1813591569662094
0.056875843554735184,0.1818113625049591
0.06012548878788948,0.1823127567768097
0.06772065907716751,0.18282708525657654
0.07524251192808151,0.18339146673679352
0.08269472420215607,0.1839998960494995
0.09008045494556427,0.18465225398540497
0.10030877590179443,0.18608054518699646
0.10321778059005737,0.18682809174060822
0.10177211463451385,0.1875813901424408
0.10475011169910431,0.18831035494804382
0.10773059725761414,0.1890483796596527
0.10635451227426529,0.18979497253894806
0.10940064489841461,0.19051820039749146
0.10808811336755753,0.19125111401081085
0.10683674365282059,0.19196085631847382
0.11000321805477142,0.19265122711658478
0.11316585540771484,0.19334793090820312
0.11632522940635681,0.194057434797287
0.11833737045526505,0.19479228556156158
0.11283013969659805,0.19621171057224274
0.10743949562311172,0.19686760008335114
0.10216087847948074,0.19747403264045715
0.0926305279135704,0.19802767038345337
0.08762233704328537,0.19850701093673706
0.07835110276937485,0.19893112778663635
0.06923138350248337,0.1992831975221634
0.06025686860084534,0.19956223666667938
0.05142148584127426,0.1997707188129425
0.047077324241399765,0.19991101324558258
0.03858470916748047,0.20002196729183197
0.030071387067437172,0.20012778043746948
0.021676471456885338,0.20010171830654144
0.013393811881542206,0.20001722872257233
0.005218602251261473,0.19987086951732635
0.0015052618691697717,0.199669748544693
0.0,0.19944369792938232
0.0,0.19916468858718872
0.0,0.1988297402858734
0.0,0.19844591617584229
0.0,0.19748486578464508
0.0,0.1969549059867859
0.0,0.1964075118303299
0.0,0.1958576887845993
0.0,0.19521130621433258
0.0,0.19453394412994385
0.0,0.1938103288412094
0.0,0.19304931163787842
0.0,0.19227845966815948
0.0,0.19150248169898987
0.0,0.19071820378303528
0.0,0.18992693722248077
0.0,0.18912994861602783
0.0,0.18832363188266754
0.0,0.1875140368938446
0.0,0.18669623136520386
0.0,0.18583780527114868
0.0,0.18497374653816223
0.0,0.18410059809684753
0.0,0.1832590103149414
0.0,0.18165470659732819
0.0,0.18088960647583008
0.0,0.1801464706659317
0.0,0.17938324809074402
0.0,0.17794011533260345
0.0,0.17724524438381195
0.0,0.17654891312122345
0.0,0.17473946511745453
0.0,0.17423206567764282
0.0,0.17366985976696014
0.0,0.17249971628189087
0.0,0.1718633770942688
0.0,0.17116717994213104
0.0,0.17043358087539673
0.0,0.16906632483005524
0.0,0.1685367077589035
0.0,0.16800275444984436
0.0,0.1675015687942505
0.0,0.16705875098705292
0.0,0.1666199415922165
0.0,0.16621464490890503
0.0,0.16582942008972168
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.10031384974718094
0.0,0.10149875283241272
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.23862306773662567,0.0
0.2394760400056839,0.0
0.24487018585205078,0.0
0.25038009881973267,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
